Participante;Id Participante;Tipo de Registro;Tipo de Pago;Tipo de comprobante;Indicador de Venta;Ruc Proveedor;Serie;Numeración;N. Autorización;Ruc Adquirente;Adquirente Registrado;Moneda;Importe Neto a Pagar (Factura Negociable);Fecha de Pago;Importe Neto a Pagar (XML - Crédito);Fecha de Pago (XML - Crédito);Entidad a Pagar;Razón Social Proveedor;Departamento Proveedor;Provincia Proveedor;Distrito Proveedor;Dirección Proveedor;Teléfono Proveedor;Razón Social Adquirente;Nombre de contacto adquirente;Departamento adquirente;Provincia adquirente;Distrito adquirente;Dirección adquirente;Teléfono adquirente;Email adquirente;Fecha Emisión;Descripción;Número de guía;Orden de compra;Monto bruto (Comprobante de Pago);IGV (Comprobante de Pago);Monto Neto (Comprobante de Pago);Fecha de Vencimiento;Cláusula de Prórroga;Cláusulas Especiales;Observaciones;Fecha de registro;Respuesta Sunat;Estado SUNAT;Fecha de Entrega Factura Negociable;Fecha de Puesta a Disposición SUNAT;Conteo de Presunción;Respuesta de Adquirente;Fecha de Respuesta Adquirente;Motivos de Disconformidad;Comentarios Disconformidad;Cantidad de Documentos asociados;Tipo Documento Asociado;Serie y Numeración;Fecha de Anotación en Cuenta;Fehaciencia por Comunicación de Anotación en Cuenta;Código de Valor;Participante Origen;Fecha de Transferencia Contable;Fecha de Comunicación de Transferencia Contable;Fecha de Traspaso;Fecha de Transferencia Fiduciaria;RUT (Beneficiario Final);RUC (Beneficiario Final);Razón Social (Beneficiario Final);Fecha de Reprogramación;Anulada SUNAT;Estado;Fecha de Estado;Fecha Efectiva de Pago;Fecha de Generación de Constancia;Fecha de Notificación sobre Emisión de Constancia;Motivo de Retiro;Estado CPE SUNAT;Evento SUNAT;Cond. Conformidad SUNAT;Fecha de evento SUNAT;Usuario Generador;Tipo de Afectación;Nivel de Afectación;Fecha Inicial Afectación;Acreedor Afectación;Monto Afectación;Nro de cuotas;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota;Cuota Nro;Importe Neto a Pagar Cuota;Fecha Pago Cuota;Estado Cuota
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20608764055;F001;369;;20519339235;SI;$;8674.32;15/08/2026;8674.32;9/08/2026;CAVALI S.A. I.C.L.V.;LUCID PERU SOCIEDAD ANONIMA CERRADA - LUCID PERU S.A.C.;LIMA;LIMA;MAGDALENA DEL MAR;AV. JAVIER PRADO OESTE NRO. 757 INT. 2006 URB. SAN FELIPE;;CHAIN SERVICES TI SAC - CSTI;;LIMA;LIMA;SANTIAGO DE SURCO;AV. MANUEL OLGUIN NRO. 325 (PISO 12 - OP 14) LIMA - LIMA - SANTIAGO DE SURCO;;;10/06/2026;CONTENIDO WEB (INFOGRAFIA) INICIO 11/06 - 30/06- CECO 021512 | CONTENIDO DE GENERACION DE DEMANDA INICIO 05/06 - 30/06 CECO 021512;;;8353.5;1503.63;9857.13;15/08/2026;Si;FECHA DE PAGO PUEDE SER PRORROGADA;;12/06/2026;Autorizada;Aceptado;12/06/2026;10/06/2026;;;;;;;;;12/06/2026;SI;FN0010858903;;;;;;1495257;20608764055;LUCID PERU SOCIEDAD ANONIMA CERRADA - LUCID PERU S.A.C.;;NO;Anotada en Cuenta;12/06/2026 11:34;;;;;Pendiente;CPE puesto a disposición;Sin datos;10/06/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20602467016;E001;587;;20513963085;SI;$;20206.14;3/08/2026;20206.14;12/07/2026;CAVALI S.A. I.C.L.V.;SERVICIOS MINEROS RF S.A.C. - SERMIN RF S.A.C.;LIMA;LIMA;COMAS;AV. CHILLON A.V. EL TREBOL DE CHACRA CERRO MZA. G LOTE. 9;;CORIMAYO SERVICIOS MINEROS S.A.C.;;LIMA;LIMA;SURQUILLO;CAL. ALBERT EINSTEIN 334 URB. LA CALERA DE LA MERCED LIMA-LIMA-SURQUILLO;;;12/06/2026;SERVICIO DE ALQUILER DE DUMPER EPIROC MT2010-OPERACIONES MINA COD DP09 (MES DE MAYO 2026);;;19026.39;3424.75;22451.14;3/08/2026;No;;;12/06/2026;Autorizada;Aceptado;12/06/2026;12/06/2026;;Conformidad Expresa;12/06/2026;;;;;;12/06/2026;SI;FN0010862811;948;12/06/2026;12/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;;NO;Anotada en Cuenta;12/06/2026 15:32;;;;;Conforme;CPE con conformidad;Conformidad expresa dentro del plazo;12/06/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20602467016;E001;586;;20513963085;SI;$;26813.62;3/08/2026;26813.62;12/07/2026;CAVALI S.A. I.C.L.V.;SERVICIOS MINEROS RF S.A.C. - SERMIN RF S.A.C.;LIMA;LIMA;COMAS;AV. CHILLON A.V. EL TREBOL DE CHACRA CERRO MZA. G LOTE. 9;;CORIMAYO SERVICIOS MINEROS S.A.C.;;LIMA;LIMA;SURQUILLO;CAL. ALBERT EINSTEIN 334 URB. LA CALERA DE LA MERCED LIMA-LIMA-SURQUILLO;;;12/06/2026;SERVICIO DE ALQUILER DE DUMPER EPIROC MT2010-OPERACIONES MINA COD DP07 (MES DE MAYO 2026);;;25247.98;4544.64;29792.62;3/08/2026;No;;;12/06/2026;Autorizada;Aceptado;12/06/2026;12/06/2026;;Conformidad Expresa;12/06/2026;;;;;;12/06/2026;SI;FN0010862813;948;12/06/2026;12/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;;NO;Anotada en Cuenta;12/06/2026 15:32;;;;;Conforme;CPE con conformidad;Conformidad expresa dentro del plazo;12/06/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20602467016;E001;588;;20513963085;SI;$;24123.35;3/08/2026;24123.35;12/07/2026;CAVALI S.A. I.C.L.V.;SERVICIOS MINEROS RF S.A.C. - SERMIN RF S.A.C.;LIMA;LIMA;COMAS;AV. CHILLON A.V. EL TREBOL DE CHACRA CERRO MZA. G LOTE. 9;;CORIMAYO SERVICIOS MINEROS S.A.C.;;LIMA;LIMA;SURQUILLO;CAL. ALBERT EINSTEIN 334 URB. LA CALERA DE LA MERCED LIMA-LIMA-SURQUILLO;;;12/06/2026;SERVICIO DE ALQUILER DE DUMPER EPIROC MT2010-OPERACIONES MINA COD DP10 (MES DE MAYO 2026);;;22714.7;4088.65;26803.35;3/08/2026;No;;;12/06/2026;Autorizada;Aceptado;12/06/2026;12/06/2026;;;;;;;;;12/06/2026;SI;FN0010862812;948;12/06/2026;12/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;;NO;Anotada en Cuenta;12/06/2026 15:32;;;;;Pendiente;CPE puesto a disposición;Sin datos;12/06/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20547428600;E001;396;;20613575783;SI;S/;20459.28;24/07/2026;20459.28;19/06/2026;CAVALI S.A. I.C.L.V.;PACIFICO GRUPO CONSTRUCTOR S.A.C.;LIMA;LIMA;SAN MARTIN DE PORRES;AV. JUVENAL VILLAVERDE LAZO 473 URB. SAN AMADEO DE GARAGAY INT. 301;;INARCO PERU S.A.C.;;LIMA;LIMA;ATE;AV. LA MOLINA 140 ASC. SANTA ANITA BAJA OVALO SANTA ANITA LIMA-LIMA-ATE;;;12/06/2026;SERVICIO DE MANO DE OBRA DE SOLDADORES, OPERARIOS Y PINTORES - VAL 01 OC176981;;;18061.25;3251.03;21312.28;24/07/2026;No;;;12/06/2026;Autorizada;;12/06/2026;;5;;;;;;;;12/06/2026;SI;FN0010865912;948;12/06/2026;12/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;;;Anotada en Cuenta;12/06/2026 18:14;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20604355851;E001;468;;20608945297;SI;$;9611.1;27/07/2026;9611.1;27/07/2026;CAVALI S.A. I.C.L.V.;ETHAN CAMIONES Y GRUAS S.A.C.;LIMA;LIMA;MIRAFLORES;AV. ALFREDO BENAVIDES 1180 URB. PROLONGACION BENAVIDES INT. 801;;NORCOBRE S.A.C.;;LIMA;LIMA;MIRAFLORES;AV. REPUBLICA DE COLOMBIA NRO. 791 INT. 803;;;12/06/2026;SERVICIO DE ALQUILER DE EQUIPOS MOVILIZACION Y DESMOVILIZACION | SERVICIO DE ALQUILER DE EQUIPOS ALQUILER GRUA 26TN TURNO DIURNO POR 12 DIAS- CAMIÓN INTERNATIONAL GRUA PALFINGER PK62002 EH-E;;;9050;1629;10679;27/07/2026;No;;;12/06/2026;Autorizada;Aceptado;15/06/2026;12/06/2026;;;;;;;;;15/06/2026;SI;FN0010867859;948;15/06/2026;15/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;;NO;Anotada en Cuenta;15/06/2026 10:30;;;;;Pendiente;CPE puesto a disposición;Sin datos;12/06/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20600490924;E001;2580;;20462509236;SI;S/;1443;9/07/2026;1443;8/07/2026;CAVALI S.A. I.C.L.V.;CONSTRUCTEC RYD S.A.C.;LIMA;LIMA;COMAS;JR. YAUYOS 219 URB. EL CARMEN ALT.KM.12 DE AV.TUPAC AMARU;;UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C. O UTP S.A.C.;;LIMA;LIMA;LIMA;CAL. NATALIO SANCHEZ 125 URB. SANTA BEATRIZ;;;8/06/2026;NSTALACION DE MALLA DE PROTECCION CON FIJACIONES ADECUADAS;;;1390;250.2;1640.2;9/07/2026;No;;;15/06/2026;Autorizada;Aceptado;15/06/2026;8/06/2026;;Conformidad Expresa;9/06/2026;;;;;;15/06/2026;SI;FN0010869052;938;15/06/2026;15/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;;NO;Anotada en Cuenta;15/06/2026 11:31;;;;;Conforme;CPE con conformidad;Conformidad expresa dentro del plazo;9/06/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20600490924;E001;2581;;20462509236;SI;S/;1038;9/07/2026;1038;8/07/2026;CAVALI S.A. I.C.L.V.;CONSTRUCTEC RYD S.A.C.;LIMA;LIMA;COMAS;JR. YAUYOS 219 URB. EL CARMEN ALT.KM.12 DE AV.TUPAC AMARU;;UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C. O UTP S.A.C.;;LIMA;LIMA;LIMA;CAL. NATALIO SANCHEZ 125 URB. SANTA BEATRIZ;;;8/06/2026;INSTALACION DE REJA DE PROTECCION DE VALVULA.;;;1000;180;1180;9/07/2026;No;;;15/06/2026;Autorizada;Aceptado;15/06/2026;8/06/2026;;Conformidad Expresa;9/06/2026;;;;;;15/06/2026;SI;FN0010869044;938;15/06/2026;15/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;;NO;Anotada en Cuenta;15/06/2026 11:31;;;;;Conforme;CPE con conformidad;Conformidad expresa dentro del plazo;9/06/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20600490924;E001;2584;;20462509236;SI;S/;2371;9/07/2026;2371;8/07/2026;CAVALI S.A. I.C.L.V.;CONSTRUCTEC RYD S.A.C.;LIMA;LIMA;COMAS;JR. YAUYOS 219 URB. EL CARMEN ALT.KM.12 DE AV.TUPAC AMARU;;UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C. O UTP S.A.C.;;LIMA;LIMA;LIMA;CAL. NATALIO SANCHEZ 125 URB. SANTA BEATRIZ;;;8/06/2026;PIURA- REPARACION CORRECTIVO DE PISO.;;;2283.19;410.97;2694.16;9/07/2026;No;;;15/06/2026;Autorizada;Aceptado;15/06/2026;8/06/2026;;Conformidad Expresa;9/06/2026;;;;;;15/06/2026;SI;FN0010869048;938;15/06/2026;15/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;;NO;Anotada en Cuenta;15/06/2026 11:31;;;;;Conforme;CPE con conformidad;Conformidad expresa dentro del plazo;9/06/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20600490924;E001;2583;;20462509236;SI;S/;1454;9/07/2026;1454;8/07/2026;CAVALI S.A. I.C.L.V.;CONSTRUCTEC RYD S.A.C.;LIMA;LIMA;COMAS;JR. YAUYOS 219 URB. EL CARMEN ALT.KM.12 DE AV.TUPAC AMARU;;UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C. O UTP S.A.C.;;LIMA;LIMA;LIMA;CAL. NATALIO SANCHEZ 125 URB. SANTA BEATRIZ;;;8/06/2026;EMERGENCIA CAMBIO DE T EN DUCTO.;;;1400;252;1652;9/07/2026;No;;;15/06/2026;Autorizada;Aceptado;15/06/2026;8/06/2026;;Conformidad Expresa;9/06/2026;;;;;;15/06/2026;SI;FN0010869043;938;15/06/2026;15/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;;NO;Anotada en Cuenta;15/06/2026 11:31;;;;;Conforme;CPE con conformidad;Conformidad expresa dentro del plazo;9/06/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20600490924;E001;2582;;20462509236;SI;S/;1941;9/07/2026;1941;8/07/2026;CAVALI S.A. I.C.L.V.;CONSTRUCTEC RYD S.A.C.;LIMA;LIMA;COMAS;JR. YAUYOS 219 URB. EL CARMEN ALT.KM.12 DE AV.TUPAC AMARU;;UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C. O UTP S.A.C.;;LIMA;LIMA;LIMA;CAL. NATALIO SANCHEZ 125 URB. SANTA BEATRIZ;;;8/06/2026;OBRA CIVIL DE APERTURA Y SELLADO DE ACCESO.;;;1870;336.6;2206.6;9/07/2026;No;;;15/06/2026;Autorizada;Aceptado;15/06/2026;8/06/2026;;Conformidad Expresa;9/06/2026;;;;;;15/06/2026;SI;FN0010869054;938;15/06/2026;15/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;;NO;Anotada en Cuenta;15/06/2026 11:31;;;;;Conforme;CPE con conformidad;Conformidad expresa dentro del plazo;9/06/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20600490924;E001;2587;;20462509236;SI;S/;2149;14/07/2026;2149;10/07/2026;CAVALI S.A. I.C.L.V.;CONSTRUCTEC RYD S.A.C.;LIMA;LIMA;COMAS;JR. YAUYOS 219 URB. EL CARMEN ALT.KM.12 DE AV.TUPAC AMARU;;UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C. O UTP S.A.C.;;LIMA;LIMA;LIMA;CAL. NATALIO SANCHEZ 125 URB. SANTA BEATRIZ;;;10/06/2026;IMPLEMENTACION DE LLAVE MAESTRA.;;;2070;372.6;2442.6;14/07/2026;No;;;15/06/2026;Autorizada;Aceptado;15/06/2026;10/06/2026;;Conformidad Expresa;11/06/2026;;;;;;15/06/2026;SI;FN0010869046;938;15/06/2026;15/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;;NO;Anotada en Cuenta;15/06/2026 11:31;;;;;Conforme;CPE con conformidad;Conformidad expresa dentro del plazo;11/06/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20600490924;E001;2585;;20462509236;SI;S/;1110.6;9/07/2026;1111;8/07/2026;CAVALI S.A. I.C.L.V.;CONSTRUCTEC RYD S.A.C.;LIMA;LIMA;COMAS;JR. YAUYOS 219 URB. EL CARMEN ALT.KM.12 DE AV.TUPAC AMARU;;UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C. O UTP S.A.C.;;LIMA;LIMA;LIMA;CAL. NATALIO SANCHEZ 125 URB. SANTA BEATRIZ;;;8/06/2026;EMERGENCIA DESATORO DE LINEA DE 4.;;;1070;192.6;1262.6;9/07/2026;No;;;15/06/2026;Autorizada;Aceptado;15/06/2026;8/06/2026;;Conformidad Expresa;9/06/2026;;;;;;15/06/2026;SI;FN0010869045;938;15/06/2026;15/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;;NO;Anotada en Cuenta;15/06/2026 11:31;;;;;Conforme;CPE con conformidad;Conformidad expresa dentro del plazo;9/06/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20600490924;E001;2590;;20462509236;SI;S/;6542;14/07/2026;6542;10/07/2026;CAVALI S.A. I.C.L.V.;CONSTRUCTEC RYD S.A.C.;LIMA;LIMA;COMAS;JR. YAUYOS 219 URB. EL CARMEN ALT.KM.12 DE AV.TUPAC AMARU;;UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C. O UTP S.A.C.;;LIMA;LIMA;LIMA;CAL. NATALIO SANCHEZ 125 URB. SANTA BEATRIZ;;;11/06/2026;MANTENIMIENTO PREVENTIVO DE SISTEMA Y SENSORES DE GAS-MULTIFUNCIONAL 1 Y 2 , DIETETICAS;;;6300;1134;7434;14/07/2026;No;;;15/06/2026;Autorizada;Aceptado;15/06/2026;11/06/2026;;Conformidad Expresa;15/06/2026;;;;;;15/06/2026;SI;FN0010869053;938;15/06/2026;15/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;;NO;Anotada en Cuenta;15/06/2026 11:31;;;;;Conforme;CPE con conformidad;Conformidad expresa dentro del plazo;15/06/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20600490924;E001;2589;;20462509236;SI;S/;2632;14/07/2026;2632;11/07/2026;CAVALI S.A. I.C.L.V.;CONSTRUCTEC RYD S.A.C.;LIMA;LIMA;COMAS;JR. YAUYOS 219 URB. EL CARMEN ALT.KM.12 DE AV.TUPAC AMARU;;UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C. O UTP S.A.C.;;LIMA;LIMA;LIMA;CAL. NATALIO SANCHEZ 125 URB. SANTA BEATRIZ;;;11/06/2026;SISTEMA DE GAS PREVENTIVO;;;2535;456.3;2991.3;14/07/2026;No;;;15/06/2026;Autorizada;Aceptado;15/06/2026;11/06/2026;;Conformidad Expresa;15/06/2026;;;;;;15/06/2026;SI;FN0010869047;938;15/06/2026;15/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;;NO;Anotada en Cuenta;15/06/2026 11:31;;;;;Conforme;CPE con conformidad;Conformidad expresa dentro del plazo;15/06/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20600490924;E001;2588;;20462509236;SI;S/;4997;14/07/2026;4997;10/07/2026;CAVALI S.A. I.C.L.V.;CONSTRUCTEC RYD S.A.C.;LIMA;LIMA;COMAS;JR. YAUYOS 219 URB. EL CARMEN ALT.KM.12 DE AV.TUPAC AMARU;;UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C. O UTP S.A.C.;;LIMA;LIMA;LIMA;CAL. NATALIO SANCHEZ 125 URB. SANTA BEATRIZ;;;10/06/2026;MANTENIMIENTO DE ELEVADORES 11 SEDES (LIMA NORTE, EPG, PACIFICO, JARRITA, SEDE CENTRAL, VES, TORRE AREQUIPA 265-1 Y 2, SJL, ATE, PETIT);;;4812.5;866.25;5678.75;14/07/2026;No;;;15/06/2026;Autorizada;Aceptado;15/06/2026;10/06/2026;;Conformidad Expresa;11/06/2026;;;;;;15/06/2026;SI;FN0010869049;938;15/06/2026;15/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;;NO;Anotada en Cuenta;15/06/2026 11:31;;;;;Conforme;CPE con conformidad;Conformidad expresa dentro del plazo;11/06/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20600490924;E001;2594;;20462509236;SI;S/;5569;14/07/2026;5569;11/07/2026;CAVALI S.A. I.C.L.V.;CONSTRUCTEC RYD S.A.C.;LIMA;LIMA;COMAS;JR. YAUYOS 219 URB. EL CARMEN ALT.KM.12 DE AV.TUPAC AMARU;;UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C. O UTP S.A.C.;;LIMA;LIMA;LIMA;CAL. NATALIO SANCHEZ 125 URB. SANTA BEATRIZ;;;11/06/2026;UTP SJL-RESANE E IMPERMEABILIZADO DE ZONAS AFECTADAS;;;5362.82;965.31;6328.13;14/07/2026;No;;;15/06/2026;Autorizada;Aceptado;15/06/2026;11/06/2026;;Conformidad Expresa;15/06/2026;;;;;;15/06/2026;SI;FN0010869050;938;15/06/2026;15/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;;NO;Anotada en Cuenta;15/06/2026 11:31;;;;;Conforme;CPE con conformidad;Conformidad expresa dentro del plazo;15/06/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841 - MADERO FACTORING S.A.C.;841;Electrónico;Pago único;Factura Comercial;Crédito;20600490924;E001;2591;;20462509236;SI;S/;1402;14/07/2026;1402;10/07/2026;CAVALI S.A. I.C.L.V.;CONSTRUCTEC RYD S.A.C.;LIMA;LIMA;COMAS;JR. YAUYOS 219 URB. EL CARMEN ALT.KM.12 DE AV.TUPAC AMARU;;UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C. O UTP S.A.C.;;LIMA;LIMA;LIMA;CAL. NATALIO SANCHEZ 125 URB. SANTA BEATRIZ;;;11/06/2026;PUERTA CORTAFUEGO CORRECTIVO;;;1350;243;1593;14/07/2026;No;;;15/06/2026;Autorizada;Aceptado;15/06/2026;11/06/2026;;Conformidad Expresa;15/06/2026;;;;;;15/06/2026;SI;FN0010869051;938;15/06/2026;15/06/2026;;;1328903;20604772410;MADERO FACTORING S.A.C.;;NO;Anotada en Cuenta;15/06/2026 11:31;;;;;Conforme;CPE con conformidad;Conformidad expresa dentro del plazo;15/06/2026;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
